display_role_id,display_role_name,job_family_id,market_frequency,is_active,mapping_source,review_status,created_at,updated_at,saramin_category,saramin_job_code,saramin_max_count,is_searchable
DR_00199,TD(TechnicalDirector),JF_DEV_05,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00200,임베디드개발자,JF_DEV_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00201,펌웨어개발자,JF_DEV_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00202,HW개발자,JF_DEV_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00203,BSP개발자,JF_DEV_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00204,RTOS개발자,JF_DEV_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00205,QA엔지니어,JF_DEV_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00206,테스터,JF_DEV_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00207,SDET,JF_DEV_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00208,자동화QA,JF_DEV_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00209,테스트엔지니어,JF_DEV_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00210,QA매니저,JF_DEV_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00211,IT컨설턴트,JF_DEV_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00212,SI엔지니어,JF_DEV_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00213,SAP컨설턴트,JF_DEV_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00214,ERP구축담당,JF_DEV_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00215,Oracle컨설턴트,JF_DEV_08,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00216,Salesforce개발자,JF_DEV_08,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00217,블록체인개발자,JF_DEV_09,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00218,스마트컨트랙트개발자,JF_DEV_09,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00219,Web3개발자,JF_DEV_09,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00220,DApp개발자,JF_DEV_09,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00221,Solidity개발자,JF_DEV_09,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00222,AI엔지니어,JF_AI_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00223,ML엔지니어,JF_AI_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00224,MLOps엔지니어,JF_AI_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00225,LLMOps엔지니어,JF_AI_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00226,머신러닝엔지니어,JF_AI_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00227,AI연구원,JF_AI_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00228,딥러닝연구원,JF_AI_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00229,NLP연구원,JF_AI_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00230,CV연구원,JF_AI_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00231,음성AI연구원,JF_AI_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00232,생성AI연구원,JF_AI_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00233,데이터사이언티스트,JF_AI_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00234,ML분석가,JF_AI_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00235,통계모델러,JF_AI_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00236,예측모델담당,JF_AI_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00237,데이터분석가,JF_AI_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00238,BI엔지니어,JF_AI_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00239,DBA,JF_AI_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00240,SQL분석가,JF_AI_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00241,데이터애널리스트,JF_AI_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00242,인사이트분석가,JF_AI_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00243,데이터엔지니어,JF_AI_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00244,ETL개발자,JF_AI_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00245,Spark엔지니어,JF_AI_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00246,파이프라인엔지니어,JF_AI_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00247,Kafka엔지니어,JF_AI_05,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00248,AI서비스개발자,JF_AI_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00249,LLM응용개발자,JF_AI_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00250,AI Agent개발자,JF_AI_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00251,RAG개발자,JF_AI_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00252,ChatBot개발자,JF_AI_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00253,클라우드엔지니어,JF_AI_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00254,DevOps엔지니어,JF_AI_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00255,SRE(사이트신뢰성엔지니어),JF_AI_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00256,인프라엔지니어,JF_AI_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00257,AWS엔지니어,JF_AI_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00258,GCP엔지니어,JF_AI_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00259,시스템엔지니어,JF_AI_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00260,네트워크엔지니어,JF_AI_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00261,서버관리자,JF_AI_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00262,네트워크관리자,JF_AI_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00263,시스템운영담당,JF_AI_08,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00264,정보보안엔지니어,JF_AI_09,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00265,보안담당,JF_AI_09,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00266,침해대응담당,JF_AI_09,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00267,모의해킹전문가,JF_AI_09,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00268,ISMS담당,JF_AI_09,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00269,보안아키텍트,JF_AI_09,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00270,IT지원담당,JF_AI_10,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00271,헬프데스크,JF_AI_10,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00272,전산담당,JF_AI_10,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00273,IT운영담당,JF_AI_10,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00274,기술지원,JF_AI_10,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00275,AI기획자,JF_AI_11,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00276,DX전략담당,JF_AI_11,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00277,AI사업전략담당,JF_AI_11,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00278,AI컨설턴트,JF_AI_11,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00279,디지털전환기획자,JF_AI_11,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00280,프롬프트엔지니어,JF_AI_12,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00281,AI활용전문가,JF_AI_12,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00282,AI튜터,JF_AI_12,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00283,데이터라벨러,JF_AI_12,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00284,AI윤리담당,JF_AI_12,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00285,UX디자이너,JF_DES_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00286,UI디자이너,JF_DES_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00287,프로덕트디자이너,JF_DES_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00288,서비스디자이너,JF_DES_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00289,인터랙션디자이너,JF_DES_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00290,UX리서처,JF_DES_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00291,그래픽디자이너,JF_DES_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00292,시각디자이너,JF_DES_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00293,편집디자이너,JF_DES_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00294,북디자이너,JF_DES_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00295,타이포그래퍼,JF_DES_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00296,브랜드디자이너,JF_DES_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00297,광고디자이너,JF_DES_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00298,아트디렉터,JF_DES_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00299,비주얼아이덴티티디자이너,JF_DES_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00300,영상디자이너,JF_DES_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00301,모션그래픽디자이너,JF_DES_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00302,3D디자이너,JF_DES_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00303,VFX아티스트,JF_DES_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00304,컴포지터,JF_DES_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00305,패션디자이너,JF_DES_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00306,텍스타일디자이너,JF_DES_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00307,의상디자이너,JF_DES_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00308,액세서리디자이너,JF_DES_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00309,제품디자이너,JF_DES_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00310,산업디자이너,JF_DES_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00311,ID(IndustrialDesigner),JF_DES_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00312,패키지디자이너,JF_DES_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00313,실내디자이너,JF_DES_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00314,공간디자이너,JF_DES_07,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00315,인테리어기획자,JF_DES_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00316,디스플레이디자이너,JF_DES_07,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00317,환경디자이너,JF_DES_07,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00318,일러스트레이터,JF_DES_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00319,캐릭터디자이너,JF_DES_08,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00320,웹툰작가,JF_DES_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00321,콘셉트아티스트,JF_DES_08,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00322,B2B영업담당,JF_SAL_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00323,법인영업담당,JF_SAL_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00324,기업영업매니저,JF_SAL_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00325,세일즈매니저,JF_SAL_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00326,영업팀장,JF_SAL_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00327,기술영업담당,JF_SAL_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00328,IT영업담당,JF_SAL_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00329,솔루션영업,JF_SAL_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00330,프리세일즈엔지니어,JF_SAL_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00331,테크니컬세일즈,JF_SAL_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00332,해외영업담당,JF_SAL_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00333,무역담당,JF_SAL_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00334,수출입담당,JF_SAL_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00335,글로벌세일즈,JF_SAL_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00336,국제영업담당,JF_SAL_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00337,B2C영업담당,JF_SAL_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00338,리테일영업,JF_SAL_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00339,채널영업,JF_SAL_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00340,대리점관리,JF_SAL_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00341,프랜차이즈관리자,JF_SAL_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00342,광고영업담당,JF_SAL_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00343,미디어영업,JF_SAL_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00344,스폰서십매니저,JF_SAL_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00345,광고솔루션영업,JF_SAL_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00346,영업관리담당,JF_SAL_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00347,영업지원담당,JF_SAL_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00348,세일즈옵스,JF_SAL_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00349,영업기획자,JF_SAL_06,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00350,CRM운영담당,JF_SAL_06,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00351,고객성공매니저(CSM),JF_CS_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00352,어카운트매니저(AM),JF_CS_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00353,고객담당자,JF_CS_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00354,키어카운트매니저,JF_CS_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00355,인바운드상담원,JF_CS_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00356,고객센터상담원,JF_CS_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00357,CS담당,JF_CS_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00358,콜센터상담원,JF_CS_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00359,채팅상담원,JF_CS_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00360,아웃바운드상담원,JF_CS_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00361,텔레마케터(TM),JF_CS_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00362,전화영업담당,JF_CS_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00363,콜영업,JF_CS_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00364,고객센터관리자,JF_CS_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00365,QA매니저,JF_CS_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00366,콜센터운영관리자,JF_CS_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00367,CS팀장,JF_CS_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00368,WFM담당,JF_CS_04,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00369,구매담당,JF_OPS_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00370,조달담당,JF_OPS_01,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00371,바이어(구매),JF_OPS_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00372,소싱담당,JF_OPS_01,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00373,구매팀장,JF_OPS_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00374,전략구매담당,JF_OPS_01,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00375,자재관리담당,JF_OPS_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00376,재고관리담당,JF_OPS_02,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00377,창고관리담당,JF_OPS_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00378,물류현장담당,JF_OPS_02,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00379,WMS운영,JF_OPS_02,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00380,SCM매니저,JF_OPS_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00381,물류기획담당,JF_OPS_03,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00382,공급망관리담당,JF_OPS_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00383,물류운영담당,JF_OPS_03,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00384,3PL관리,JF_OPS_03,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00385,이커머스운영담당,JF_OPS_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00386,플랫폼운영담당,JF_OPS_04,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00387,커머스MD,JF_OPS_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00388,온라인운영매니저,JF_OPS_04,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00389,시설관리담당,JF_OPS_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00390,자산관리담당,JF_OPS_05,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00391,CAFM운영,JF_OPS_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00392,부동산운영담당,JF_OPS_05,medium,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00393,빌딩관리자,JF_OPS_05,low,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00394,배송기사,JF_OPS_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
DR_00395,화물기사,JF_OPS_06,high,True,v10_saramin_based,confirmed,2026-03-16T23:15:25,2026-03-16T23:15:25,,,,
